,Res,ksStat,pValue
0,SMOTER_bin,0.08760593551615214,0.0008032999456418894
1,SMOTER_bin_t,0.08562795134002554,0.001138132341295267
2,SMOTER_bin_r,0.08597194858804758,0.0010718303265478085
3,SMOTER_bin_tr,0.08545595271601458,0.001172699736513712
4,GAN_CNN_e100,0.95278442317916,0.0
5,GAN_CNN_e110,0.95278442317916,0.0
6,GAN_FNN_e100,0.4079347371096261,4.9925605677389515e-76
7,GAN_FNN_e110,0.316838401155678,5.675747772661463e-45
8,SMOTER_regular,0.023441460941460948,0.938005805290297
