2.315521628498727613e-02,1.755725190839694735e-02,1.704834605597964348e-02,9.160305343511450718e-03,5.979643765903307553e-03,5.852417302798982451e-03,6.488549618320610564e-03
1.755725190839694735e-02,1.704834605597964348e-02,9.160305343511450718e-03,5.979643765903307553e-03,5.852417302798982451e-03,6.488549618320610564e-03,9.541984732824427759e-03
1.704834605597964348e-02,9.160305343511450718e-03,5.979643765903307553e-03,5.852417302798982451e-03,6.488549618320610564e-03,9.541984732824427759e-03,1.666666666666666644e-02
9.160305343511450718e-03,5.979643765903307553e-03,5.852417302798982451e-03,6.488549618320610564e-03,9.541984732824427759e-03,1.666666666666666644e-02,3.829516539440203787e-02
5.979643765903307553e-03,5.852417302798982451e-03,6.488549618320610564e-03,9.541984732824427759e-03,1.666666666666666644e-02,3.829516539440203787e-02,6.717557251908397309e-02
5.852417302798982451e-03,6.488549618320610564e-03,9.541984732824427759e-03,1.666666666666666644e-02,3.829516539440203787e-02,6.717557251908397309e-02,9.249363867684477769e-02
6.488549618320610564e-03,9.541984732824427759e-03,1.666666666666666644e-02,3.829516539440203787e-02,6.717557251908397309e-02,9.249363867684477769e-02,1.096692111959287480e-01
9.541984732824427759e-03,1.666666666666666644e-02,3.829516539440203787e-02,6.717557251908397309e-02,9.249363867684477769e-02,1.096692111959287480e-01,1.165394402035623417e-01
1.666666666666666644e-02,3.829516539440203787e-02,6.717557251908397309e-02,9.249363867684477769e-02,1.096692111959287480e-01,1.165394402035623417e-01,1.321882951653944038e-01
3.829516539440203787e-02,6.717557251908397309e-02,9.249363867684477769e-02,1.096692111959287480e-01,1.165394402035623417e-01,1.321882951653944038e-01,1.105597964376590359e-01
6.717557251908397309e-02,9.249363867684477769e-02,1.096692111959287480e-01,1.165394402035623417e-01,1.321882951653944038e-01,1.105597964376590359e-01,9.376590330788804606e-02
9.249363867684477769e-02,1.096692111959287480e-01,1.165394402035623417e-01,1.321882951653944038e-01,1.105597964376590359e-01,9.376590330788804606e-02,7.557251908396946105e-02
1.096692111959287480e-01,1.165394402035623417e-01,1.321882951653944038e-01,1.105597964376590359e-01,9.376590330788804606e-02,7.557251908396946105e-02,6.641221374045801207e-02
1.165394402035623417e-01,1.321882951653944038e-01,1.105597964376590359e-01,9.376590330788804606e-02,7.557251908396946105e-02,6.641221374045801207e-02,4.821882951653944094e-02
1.321882951653944038e-01,1.105597964376590359e-01,9.376590330788804606e-02,7.557251908396946105e-02,6.641221374045801207e-02,4.821882951653944094e-02,4.173027989821882777e-02
1.105597964376590359e-01,9.376590330788804606e-02,7.557251908396946105e-02,6.641221374045801207e-02,4.821882951653944094e-02,4.173027989821882777e-02,2.811704834605597766e-02
9.376590330788804606e-02,7.557251908396946105e-02,6.641221374045801207e-02,4.821882951653944094e-02,4.173027989821882777e-02,2.811704834605597766e-02,2.264631043256997572e-02
7.557251908396946105e-02,6.641221374045801207e-02,4.821882951653944094e-02,4.173027989821882777e-02,2.811704834605597766e-02,2.264631043256997572e-02,1.997455470737913297e-02
6.641221374045801207e-02,4.821882951653944094e-02,4.173027989821882777e-02,2.811704834605597766e-02,2.264631043256997572e-02,1.997455470737913297e-02,1.055979643765903378e-02
4.821882951653944094e-02,4.173027989821882777e-02,2.811704834605597766e-02,2.264631043256997572e-02,1.997455470737913297e-02,1.055979643765903378e-02,8.524173027989821738e-03
4.173027989821882777e-02,2.811704834605597766e-02,2.264631043256997572e-02,1.997455470737913297e-02,1.055979643765903378e-02,8.524173027989821738e-03,4.071246819338422349e-03
2.811704834605597766e-02,2.264631043256997572e-02,1.997455470737913297e-02,1.055979643765903378e-02,8.524173027989821738e-03,4.071246819338422349e-03,2.798982188295165256e-03
2.264631043256997572e-02,1.997455470737913297e-02,1.055979643765903378e-02,8.524173027989821738e-03,4.071246819338422349e-03,2.798982188295165256e-03,4.834605597964376431e-03
1.997455470737913297e-02,1.055979643765903378e-02,8.524173027989821738e-03,4.071246819338422349e-03,2.798982188295165256e-03,4.834605597964376431e-03,1.030534351145038184e-02
1.055979643765903378e-02,8.524173027989821738e-03,4.071246819338422349e-03,2.798982188295165256e-03,4.834605597964376431e-03,1.030534351145038184e-02,5.648854961832060900e-02
8.524173027989821738e-03,4.071246819338422349e-03,2.798982188295165256e-03,4.834605597964376431e-03,1.030534351145038184e-02,5.648854961832060900e-02,2.031806615776081404e-01
4.071246819338422349e-03,2.798982188295165256e-03,4.834605597964376431e-03,1.030534351145038184e-02,5.648854961832060900e-02,2.031806615776081404e-01,4.021628498727735090e-01
2.798982188295165256e-03,4.834605597964376431e-03,1.030534351145038184e-02,5.648854961832060900e-02,2.031806615776081404e-01,4.021628498727735090e-01,1.707379134860050884e-01
4.834605597964376431e-03,1.030534351145038184e-02,5.648854961832060900e-02,2.031806615776081404e-01,4.021628498727735090e-01,1.707379134860050884e-01,7.226463104325699105e-02
1.030534351145038184e-02,5.648854961832060900e-02,2.031806615776081404e-01,4.021628498727735090e-01,1.707379134860050884e-01,7.226463104325699105e-02,7.430025445292620656e-02
5.648854961832060900e-02,2.031806615776081404e-01,4.021628498727735090e-01,1.707379134860050884e-01,7.226463104325699105e-02,7.430025445292620656e-02,9.694656488549617535e-02
2.031806615776081404e-01,4.021628498727735090e-01,1.707379134860050884e-01,7.226463104325699105e-02,7.430025445292620656e-02,9.694656488549617535e-02,1.110687022900763293e-01
4.021628498727735090e-01,1.707379134860050884e-01,7.226463104325699105e-02,7.430025445292620656e-02,9.694656488549617535e-02,1.110687022900763293e-01,8.549618320610687106e-02
1.707379134860050884e-01,7.226463104325699105e-02,7.430025445292620656e-02,9.694656488549617535e-02,1.110687022900763293e-01,8.549618320610687106e-02,1.026717557251908414e-01
7.226463104325699105e-02,7.430025445292620656e-02,9.694656488549617535e-02,1.110687022900763293e-01,8.549618320610687106e-02,1.026717557251908414e-01,1.516539440203562294e-01
7.430025445292620656e-02,9.694656488549617535e-02,1.110687022900763293e-01,8.549618320610687106e-02,1.026717557251908414e-01,1.516539440203562294e-01,3.512722646310432739e-01
9.694656488549617535e-02,1.110687022900763293e-01,8.549618320610687106e-02,1.026717557251908414e-01,1.516539440203562294e-01,3.512722646310432739e-01,3.039440203562340792e-01
1.110687022900763293e-01,8.549618320610687106e-02,1.026717557251908414e-01,1.516539440203562294e-01,3.512722646310432739e-01,3.039440203562340792e-01,1.620865139949109468e-01
8.549618320610687106e-02,1.026717557251908414e-01,1.516539440203562294e-01,3.512722646310432739e-01,3.039440203562340792e-01,1.620865139949109468e-01,8.854961832061068738e-02
1.026717557251908414e-01,1.516539440203562294e-01,3.512722646310432739e-01,3.039440203562340792e-01,1.620865139949109468e-01,8.854961832061068738e-02,5.229007633587786502e-02
1.516539440203562294e-01,3.512722646310432739e-01,3.039440203562340792e-01,1.620865139949109468e-01,8.854961832061068738e-02,5.229007633587786502e-02,4.122137404580152736e-02
3.512722646310432739e-01,3.039440203562340792e-01,1.620865139949109468e-01,8.854961832061068738e-02,5.229007633587786502e-02,4.122137404580152736e-02,2.442748091603053409e-02
3.039440203562340792e-01,1.620865139949109468e-01,8.854961832061068738e-02,5.229007633587786502e-02,4.122137404580152736e-02,2.442748091603053409e-02,1.157760814249363807e-02
1.620865139949109468e-01,8.854961832061068738e-02,5.229007633587786502e-02,4.122137404580152736e-02,2.442748091603053409e-02,1.157760814249363807e-02,9.287531806615775820e-03
8.854961832061068738e-02,5.229007633587786502e-02,4.122137404580152736e-02,2.442748091603053409e-02,1.157760814249363807e-02,9.287531806615775820e-03,4.198473282442748318e-03
5.229007633587786502e-02,4.122137404580152736e-02,2.442748091603053409e-02,1.157760814249363807e-02,9.287531806615775820e-03,4.198473282442748318e-03,2.417302798982188215e-03
4.122137404580152736e-02,2.442748091603053409e-02,1.157760814249363807e-02,9.287531806615775820e-03,4.198473282442748318e-03,2.417302798982188215e-03,5.089058524173028369e-03
2.442748091603053409e-02,1.157760814249363807e-02,9.287531806615775820e-03,4.198473282442748318e-03,2.417302798982188215e-03,5.089058524173028369e-03,9.414758269720100922e-03
1.157760814249363807e-02,9.287531806615775820e-03,4.198473282442748318e-03,2.417302798982188215e-03,5.089058524173028369e-03,9.414758269720100922e-03,6.743002544529262676e-02
9.287531806615775820e-03,4.198473282442748318e-03,2.417302798982188215e-03,5.089058524173028369e-03,9.414758269720100922e-03,6.743002544529262676e-02,2.181933842239185684e-01
4.198473282442748318e-03,2.417302798982188215e-03,5.089058524173028369e-03,9.414758269720100922e-03,6.743002544529262676e-02,2.181933842239185684e-01,4.496183206106870167e-01
2.417302798982188215e-03,5.089058524173028369e-03,9.414758269720100922e-03,6.743002544529262676e-02,2.181933842239185684e-01,4.496183206106870167e-01,2.001272264631043241e-01
5.089058524173028369e-03,9.414758269720100922e-03,6.743002544529262676e-02,2.181933842239185684e-01,4.496183206106870167e-01,2.001272264631043241e-01,8.078880407124681973e-02
9.414758269720100922e-03,6.743002544529262676e-02,2.181933842239185684e-01,4.496183206106870167e-01,2.001272264631043241e-01,8.078880407124681973e-02,6.997455470737913574e-02
6.743002544529262676e-02,2.181933842239185684e-01,4.496183206106870167e-01,2.001272264631043241e-01,8.078880407124681973e-02,6.997455470737913574e-02,5.025445292620864951e-02
2.181933842239185684e-01,4.496183206106870167e-01,2.001272264631043241e-01,8.078880407124681973e-02,6.997455470737913574e-02,5.025445292620864951e-02,5.419847328244274676e-02
4.496183206106870167e-01,2.001272264631043241e-01,8.078880407124681973e-02,6.997455470737913574e-02,5.025445292620864951e-02,5.419847328244274676e-02,7.366412213740458625e-02
2.001272264631043241e-01,8.078880407124681973e-02,6.997455470737913574e-02,5.025445292620864951e-02,5.419847328244274676e-02,7.366412213740458625e-02,9.134860050890585004e-02
8.078880407124681973e-02,6.997455470737913574e-02,5.025445292620864951e-02,5.419847328244274676e-02,7.366412213740458625e-02,9.134860050890585004e-02,1.506361323155216148e-01
6.997455470737913574e-02,5.025445292620864951e-02,5.419847328244274676e-02,7.366412213740458625e-02,9.134860050890585004e-02,1.506361323155216148e-01,3.386768447837150142e-01
5.025445292620864951e-02,5.419847328244274676e-02,7.366412213740458625e-02,9.134860050890585004e-02,1.506361323155216148e-01,3.386768447837150142e-01,3.320610687022900742e-01
5.419847328244274676e-02,7.366412213740458625e-02,9.134860050890585004e-02,1.506361323155216148e-01,3.386768447837150142e-01,3.320610687022900742e-01,1.783715012722646154e-01
7.366412213740458625e-02,9.134860050890585004e-02,1.506361323155216148e-01,3.386768447837150142e-01,3.320610687022900742e-01,1.783715012722646154e-01,9.160305343511450371e-02
9.134860050890585004e-02,1.506361323155216148e-01,3.386768447837150142e-01,3.320610687022900742e-01,1.783715012722646154e-01,9.160305343511450371e-02,6.284987277353688839e-02
1.506361323155216148e-01,3.386768447837150142e-01,3.320610687022900742e-01,1.783715012722646154e-01,9.160305343511450371e-02,6.284987277353688839e-02,4.376590330788804328e-02
3.386768447837150142e-01,3.320610687022900742e-01,1.783715012722646154e-01,9.160305343511450371e-02,6.284987277353688839e-02,4.376590330788804328e-02,2.697201017811704654e-02
3.320610687022900742e-01,1.783715012722646154e-01,9.160305343511450371e-02,6.284987277353688839e-02,4.376590330788804328e-02,2.697201017811704654e-02,1.297709923664122113e-02
1.783715012722646154e-01,9.160305343511450371e-02,6.284987277353688839e-02,4.376590330788804328e-02,2.697201017811704654e-02,1.297709923664122113e-02,7.633587786259541687e-03
9.160305343511450371e-02,6.284987277353688839e-02,4.376590330788804328e-02,2.697201017811704654e-02,1.297709923664122113e-02,7.633587786259541687e-03,4.198473282442748318e-03
6.284987277353688839e-02,4.376590330788804328e-02,2.697201017811704654e-02,1.297709923664122113e-02,7.633587786259541687e-03,4.198473282442748318e-03,3.307888040712468267e-03
4.376590330788804328e-02,2.697201017811704654e-02,1.297709923664122113e-02,7.633587786259541687e-03,4.198473282442748318e-03,3.307888040712468267e-03,4.198473282442748318e-03
2.697201017811704654e-02,1.297709923664122113e-02,7.633587786259541687e-03,4.198473282442748318e-03,3.307888040712468267e-03,4.198473282442748318e-03,1.017811704834605674e-02
1.297709923664122113e-02,7.633587786259541687e-03,4.198473282442748318e-03,3.307888040712468267e-03,4.198473282442748318e-03,1.017811704834605674e-02,6.692111959287531942e-02
7.633587786259541687e-03,4.198473282442748318e-03,3.307888040712468267e-03,4.198473282442748318e-03,1.017811704834605674e-02,6.692111959287531942e-02,2.235368956743002400e-01
4.198473282442748318e-03,3.307888040712468267e-03,4.198473282442748318e-03,1.017811704834605674e-02,6.692111959287531942e-02,2.235368956743002400e-01,4.603053435114503600e-01
3.307888040712468267e-03,4.198473282442748318e-03,1.017811704834605674e-02,6.692111959287531942e-02,2.235368956743002400e-01,4.603053435114503600e-01,2.180661577608142554e-01
4.198473282442748318e-03,1.017811704834605674e-02,6.692111959287531942e-02,2.235368956743002400e-01,4.603053435114503600e-01,2.180661577608142554e-01,9.707379134860050218e-02
1.017811704834605674e-02,6.692111959287531942e-02,2.235368956743002400e-01,4.603053435114503600e-01,2.180661577608142554e-01,9.707379134860050218e-02,8.778625954198472636e-02
6.692111959287531942e-02,2.235368956743002400e-01,4.603053435114503600e-01,2.180661577608142554e-01,9.707379134860050218e-02,8.778625954198472636e-02,1.161577608142493612e-01
2.235368956743002400e-01,4.603053435114503600e-01,2.180661577608142554e-01,9.707379134860050218e-02,8.778625954198472636e-02,1.161577608142493612e-01,1.249363867684478296e-01
4.603053435114503600e-01,2.180661577608142554e-01,9.707379134860050218e-02,8.778625954198472636e-02,1.161577608142493612e-01,1.249363867684478296e-01,9.961832061068702504e-02
2.180661577608142554e-01,9.707379134860050218e-02,8.778625954198472636e-02,1.161577608142493612e-01,1.249363867684478296e-01,9.961832061068702504e-02,1.010178117048346064e-01
9.707379134860050218e-02,8.778625954198472636e-02,1.161577608142493612e-01,1.249363867684478296e-01,9.961832061068702504e-02,1.010178117048346064e-01,1.489821882951653798e-01
8.778625954198472636e-02,1.161577608142493612e-01,1.249363867684478296e-01,9.961832061068702504e-02,1.010178117048346064e-01,1.489821882951653798e-01,3.367684478371500978e-01
1.161577608142493612e-01,1.249363867684478296e-01,9.961832061068702504e-02,1.010178117048346064e-01,1.489821882951653798e-01,3.367684478371500978e-01,3.281170483460559839e-01
1.249363867684478296e-01,9.961832061068702504e-02,1.010178117048346064e-01,1.489821882951653798e-01,3.367684478371500978e-01,3.281170483460559839e-01,8.358778625954198238e-02
9.961832061068702504e-02,1.010178117048346064e-01,1.489821882951653798e-01,3.367684478371500978e-01,3.281170483460559839e-01,8.358778625954198238e-02,6.564885496183206492e-02
1.010178117048346064e-01,1.489821882951653798e-01,3.367684478371500978e-01,3.281170483460559839e-01,8.358778625954198238e-02,6.564885496183206492e-02,5.267175572519083859e-02
1.489821882951653798e-01,3.367684478371500978e-01,3.281170483460559839e-01,8.358778625954198238e-02,6.564885496183206492e-02,5.267175572519083859e-02,2.620865139949109246e-02
3.367684478371500978e-01,3.281170483460559839e-01,8.358778625954198238e-02,6.564885496183206492e-02,5.267175572519083859e-02,2.620865139949109246e-02,1.564885496183206215e-02
3.281170483460559839e-01,8.358778625954198238e-02,6.564885496183206492e-02,5.267175572519083859e-02,2.620865139949109246e-02,1.564885496183206215e-02,7.124681933842238676e-03
8.358778625954198238e-02,6.564885496183206492e-02,5.267175572519083859e-02,2.620865139949109246e-02,1.564885496183206215e-02,7.124681933842238676e-03,6.488549618320610564e-03
6.564885496183206492e-02,5.267175572519083859e-02,2.620865139949109246e-02,1.564885496183206215e-02,7.124681933842238676e-03,6.488549618320610564e-03,4.198473282442748318e-03
5.267175572519083859e-02,2.620865139949109246e-02,1.564885496183206215e-02,7.124681933842238676e-03,6.488549618320610564e-03,4.198473282442748318e-03,4.071246819338422349e-03
2.620865139949109246e-02,1.564885496183206215e-02,7.124681933842238676e-03,6.488549618320610564e-03,4.198473282442748318e-03,4.071246819338422349e-03,1.106870229007633592e-02
1.564885496183206215e-02,7.124681933842238676e-03,6.488549618320610564e-03,4.198473282442748318e-03,4.071246819338422349e-03,1.106870229007633592e-02,6.501272264631043074e-02
7.124681933842238676e-03,6.488549618320610564e-03,4.198473282442748318e-03,4.071246819338422349e-03,1.106870229007633592e-02,6.501272264631043074e-02,1.249363867684478296e-01
6.488549618320610564e-03,4.198473282442748318e-03,4.071246819338422349e-03,1.106870229007633592e-02,6.501272264631043074e-02,1.249363867684478296e-01,1.562340966921119678e-01
4.198473282442748318e-03,4.071246819338422349e-03,1.106870229007633592e-02,6.501272264631043074e-02,1.249363867684478296e-01,1.562340966921119678e-01,7.290076335877862523e-02
4.071246819338422349e-03,1.106870229007633592e-02,6.501272264631043074e-02,1.249363867684478296e-01,1.562340966921119678e-01,7.290076335877862523e-02,2.353689567430025317e-02
1.106870229007633592e-02,6.501272264631043074e-02,1.249363867684478296e-01,1.562340966921119678e-01,7.290076335877862523e-02,2.353689567430025317e-02,2.455470737913486093e-02
6.501272264631043074e-02,1.249363867684478296e-01,1.562340966921119678e-01,7.290076335877862523e-02,2.353689567430025317e-02,2.455470737913486093e-02,6.641221374045801207e-02
1.249363867684478296e-01,1.562340966921119678e-01,7.290076335877862523e-02,2.353689567430025317e-02,2.455470737913486093e-02,6.641221374045801207e-02,8.549618320610687106e-02
1.562340966921119678e-01,7.290076335877862523e-02,2.353689567430025317e-02,2.455470737913486093e-02,6.641221374045801207e-02,8.549618320610687106e-02,9.681933842239186239e-02
7.290076335877862523e-02,2.353689567430025317e-02,2.455470737913486093e-02,6.641221374045801207e-02,8.549618320610687106e-02,9.681933842239186239e-02,9.936386768447837137e-02
2.353689567430025317e-02,2.455470737913486093e-02,6.641221374045801207e-02,8.549618320610687106e-02,9.681933842239186239e-02,9.936386768447837137e-02,1.541984732824427384e-01
2.455470737913486093e-02,6.641221374045801207e-02,8.549618320610687106e-02,9.681933842239186239e-02,9.936386768447837137e-02,1.541984732824427384e-01,2.991094147582697427e-01
6.641221374045801207e-02,8.549618320610687106e-02,9.681933842239186239e-02,9.936386768447837137e-02,1.541984732824427384e-01,2.991094147582697427e-01,2.684478371501272109e-01
8.549618320610687106e-02,9.681933842239186239e-02,9.936386768447837137e-02,1.541984732824427384e-01,2.991094147582697427e-01,2.684478371501272109e-01,1.576335877862595491e-01
9.681933842239186239e-02,9.936386768447837137e-02,1.541984732824427384e-01,2.991094147582697427e-01,2.684478371501272109e-01,1.576335877862595491e-01,9.567430025445292086e-02
9.936386768447837137e-02,1.541984732824427384e-01,2.991094147582697427e-01,2.684478371501272109e-01,1.576335877862595491e-01,9.567430025445292086e-02,5.814249363867684400e-02
1.541984732824427384e-01,2.991094147582697427e-01,2.684478371501272109e-01,1.576335877862595491e-01,9.567430025445292086e-02,5.814249363867684400e-02,5.381679389312977319e-02
2.991094147582697427e-01,2.684478371501272109e-01,1.576335877862595491e-01,9.567430025445292086e-02,5.814249363867684400e-02,5.381679389312977319e-02,3.396946564885496012e-02
2.684478371501272109e-01,1.576335877862595491e-01,9.567430025445292086e-02,5.814249363867684400e-02,5.381679389312977319e-02,3.396946564885496012e-02,1.870229007633587848e-02
1.576335877862595491e-01,9.567430025445292086e-02,5.814249363867684400e-02,5.381679389312977319e-02,3.396946564885496012e-02,1.870229007633587848e-02,7.633587786259541687e-03
9.567430025445292086e-02,5.814249363867684400e-02,5.381679389312977319e-02,3.396946564885496012e-02,1.870229007633587848e-02,7.633587786259541687e-03,8.269720101781169799e-03
5.814249363867684400e-02,5.381679389312977319e-02,3.396946564885496012e-02,1.870229007633587848e-02,7.633587786259541687e-03,8.269720101781169799e-03,5.343511450381679441e-03
5.381679389312977319e-02,3.396946564885496012e-02,1.870229007633587848e-02,7.633587786259541687e-03,8.269720101781169799e-03,5.343511450381679441e-03,5.979643765903307553e-03
3.396946564885496012e-02,1.870229007633587848e-02,7.633587786259541687e-03,8.269720101781169799e-03,5.343511450381679441e-03,5.979643765903307553e-03,1.081424936386768398e-02
1.870229007633587848e-02,7.633587786259541687e-03,8.269720101781169799e-03,5.343511450381679441e-03,5.979643765903307553e-03,1.081424936386768398e-02,5.610687022900763543e-02
7.633587786259541687e-03,8.269720101781169799e-03,5.343511450381679441e-03,5.979643765903307553e-03,1.081424936386768398e-02,5.610687022900763543e-02,2.026717557251908330e-01
8.269720101781169799e-03,5.343511450381679441e-03,5.979643765903307553e-03,1.081424936386768398e-02,5.610687022900763543e-02,2.026717557251908330e-01,4.459287531806615523e-01
5.343511450381679441e-03,5.979643765903307553e-03,1.081424936386768398e-02,5.610687022900763543e-02,2.026717557251908330e-01,4.459287531806615523e-01,2.249363867684478213e-01
5.979643765903307553e-03,1.081424936386768398e-02,5.610687022900763543e-02,2.026717557251908330e-01,4.459287531806615523e-01,2.249363867684478213e-01,1.016539440203562267e-01
1.081424936386768398e-02,5.610687022900763543e-02,2.026717557251908330e-01,4.459287531806615523e-01,2.249363867684478213e-01,1.016539440203562267e-01,1.025445292620865145e-01
5.610687022900763543e-02,2.026717557251908330e-01,4.459287531806615523e-01,2.249363867684478213e-01,1.016539440203562267e-01,1.025445292620865145e-01,1.338422391857506388e-01
2.026717557251908330e-01,4.459287531806615523e-01,2.249363867684478213e-01,1.016539440203562267e-01,1.025445292620865145e-01,1.338422391857506388e-01,1.371501272264631088e-01
4.459287531806615523e-01,2.249363867684478213e-01,1.016539440203562267e-01,1.025445292620865145e-01,1.338422391857506388e-01,1.371501272264631088e-01,1.241730279898218825e-01
2.249363867684478213e-01,1.016539440203562267e-01,1.025445292620865145e-01,1.338422391857506388e-01,1.371501272264631088e-01,1.241730279898218825e-01,1.160305343511450343e-01
1.016539440203562267e-01,1.025445292620865145e-01,1.338422391857506388e-01,1.371501272264631088e-01,1.241730279898218825e-01,1.160305343511450343e-01,1.563613231552162808e-01
1.025445292620865145e-01,1.338422391857506388e-01,1.371501272264631088e-01,1.241730279898218825e-01,1.160305343511450343e-01,1.563613231552162808e-01,3.064885496183206159e-01
1.338422391857506388e-01,1.371501272264631088e-01,1.241730279898218825e-01,1.160305343511450343e-01,1.563613231552162808e-01,3.064885496183206159e-01,2.522900763358778553e-01
1.371501272264631088e-01,1.241730279898218825e-01,1.160305343511450343e-01,1.563613231552162808e-01,3.064885496183206159e-01,2.522900763358778553e-01,1.391857506361323105e-01
1.241730279898218825e-01,1.160305343511450343e-01,1.563613231552162808e-01,3.064885496183206159e-01,2.522900763358778553e-01,1.391857506361323105e-01,8.727735368956743289e-02
1.160305343511450343e-01,1.563613231552162808e-01,3.064885496183206159e-01,2.522900763358778553e-01,1.391857506361323105e-01,8.727735368956743289e-02,5.636132315521628217e-02
1.563613231552162808e-01,3.064885496183206159e-01,2.522900763358778553e-01,1.391857506361323105e-01,8.727735368956743289e-02,5.636132315521628217e-02,5.903307888040712492e-02
3.064885496183206159e-01,2.522900763358778553e-01,1.391857506361323105e-01,8.727735368956743289e-02,5.636132315521628217e-02,5.903307888040712492e-02,5.343511450381679267e-02
2.522900763358778553e-01,1.391857506361323105e-01,8.727735368956743289e-02,5.636132315521628217e-02,5.903307888040712492e-02,5.343511450381679267e-02,4.987277353689567594e-02
1.391857506361323105e-01,8.727735368956743289e-02,5.636132315521628217e-02,5.903307888040712492e-02,5.343511450381679267e-02,4.987277353689567594e-02,3.524173027989822155e-02
8.727735368956743289e-02,5.636132315521628217e-02,5.903307888040712492e-02,5.343511450381679267e-02,4.987277353689567594e-02,3.524173027989822155e-02,2.404580152671755705e-02
5.636132315521628217e-02,5.903307888040712492e-02,5.343511450381679267e-02,4.987277353689567594e-02,3.524173027989822155e-02,2.404580152671755705e-02,1.946564885496183256e-02
5.903307888040712492e-02,5.343511450381679267e-02,4.987277353689567594e-02,3.524173027989822155e-02,2.404580152671755705e-02,1.946564885496183256e-02,1.145038167938931296e-02
5.343511450381679267e-02,4.987277353689567594e-02,3.524173027989822155e-02,2.404580152671755705e-02,1.946564885496183256e-02,1.145038167938931296e-02,6.615776081424936533e-03
4.987277353689567594e-02,3.524173027989822155e-02,2.404580152671755705e-02,1.946564885496183256e-02,1.145038167938931296e-02,6.615776081424936533e-03,8.778625954198473677e-03
3.524173027989822155e-02,2.404580152671755705e-02,1.946564885496183256e-02,1.145038167938931296e-02,6.615776081424936533e-03,8.778625954198473677e-03,1.819338422391857460e-02
2.404580152671755705e-02,1.946564885496183256e-02,1.145038167938931296e-02,6.615776081424936533e-03,8.778625954198473677e-03,1.819338422391857460e-02,4.083969465648854685e-02
1.946564885496183256e-02,1.145038167938931296e-02,6.615776081424936533e-03,8.778625954198473677e-03,1.819338422391857460e-02,4.083969465648854685e-02,7.875318066157760422e-02
1.145038167938931296e-02,6.615776081424936533e-03,8.778625954198473677e-03,1.819338422391857460e-02,4.083969465648854685e-02,7.875318066157760422e-02,9.631043256997455504e-02
6.615776081424936533e-03,8.778625954198473677e-03,1.819338422391857460e-02,4.083969465648854685e-02,7.875318066157760422e-02,9.631043256997455504e-02,1.017811704834605535e-01
8.778625954198473677e-03,1.819338422391857460e-02,4.083969465648854685e-02,7.875318066157760422e-02,9.631043256997455504e-02,1.017811704834605535e-01,1.515267175572519165e-01
1.819338422391857460e-02,4.083969465648854685e-02,7.875318066157760422e-02,9.631043256997455504e-02,1.017811704834605535e-01,1.515267175572519165e-01,1.774809160305343414e-01
4.083969465648854685e-02,7.875318066157760422e-02,9.631043256997455504e-02,1.017811704834605535e-01,1.515267175572519165e-01,1.774809160305343414e-01,1.727735368956742901e-01
7.875318066157760422e-02,9.631043256997455504e-02,1.017811704834605535e-01,1.515267175572519165e-01,1.774809160305343414e-01,1.727735368956742901e-01,1.826972010178117001e-01
9.631043256997455504e-02,1.017811704834605535e-01,1.515267175572519165e-01,1.774809160305343414e-01,1.727735368956742901e-01,1.826972010178117001e-01,1.615776081424936395e-01
1.017811704834605535e-01,1.515267175572519165e-01,1.774809160305343414e-01,1.727735368956742901e-01,1.826972010178117001e-01,1.615776081424936395e-01,1.340966921119592925e-01
1.515267175572519165e-01,1.774809160305343414e-01,1.727735368956742901e-01,1.826972010178117001e-01,1.615776081424936395e-01,1.340966921119592925e-01,1.080152671755725130e-01
1.774809160305343414e-01,1.727735368956742901e-01,1.826972010178117001e-01,1.615776081424936395e-01,1.340966921119592925e-01,1.080152671755725130e-01,9.160305343511450371e-02
1.727735368956742901e-01,1.826972010178117001e-01,1.615776081424936395e-01,1.340966921119592925e-01,1.080152671755725130e-01,9.160305343511450371e-02,7.073791348600508289e-02
1.826972010178117001e-01,1.615776081424936395e-01,1.340966921119592925e-01,1.080152671755725130e-01,9.160305343511450371e-02,7.073791348600508289e-02,4.440203562340967053e-02
1.615776081424936395e-01,1.340966921119592925e-01,1.080152671755725130e-01,9.160305343511450371e-02,7.073791348600508289e-02,4.440203562340967053e-02,4.262086513994910869e-02
1.340966921119592925e-01,1.080152671755725130e-01,9.160305343511450371e-02,7.073791348600508289e-02,4.440203562340967053e-02,4.262086513994910869e-02,4.249363867684478185e-02
1.080152671755725130e-01,9.160305343511450371e-02,7.073791348600508289e-02,4.440203562340967053e-02,4.262086513994910869e-02,4.249363867684478185e-02,4.580152671755725186e-02
9.160305343511450371e-02,7.073791348600508289e-02,4.440203562340967053e-02,4.262086513994910869e-02,4.249363867684478185e-02,4.580152671755725186e-02,3.244274809160305195e-02
7.073791348600508289e-02,4.440203562340967053e-02,4.262086513994910869e-02,4.249363867684478185e-02,4.580152671755725186e-02,3.244274809160305195e-02,2.519083969465648817e-02
