,Cyc Num,Speed(knots)
1013,39,20
1014,39,30
1015,39,30
1016,39,25
1017,39,35
1018,39,65
1019,39,55
1020,39,25
1021,39,20
1022,39,20
1023,39,25
1024,39,30
1025,39,30
1026,39,30
1027,39,35
1028,39,50
1029,39,45
1030,39,25
1031,39,15
1032,39,15
1033,39,10
1034,39,10
1035,39,15
1036,39,20
1037,40,5
1038,40,5
1039,40,5
1040,40,5
1041,40,5
1042,40,10
1043,40,10
1044,40,10
1045,40,10
1046,40,10
1047,40,15
1048,40,15
1049,40,15
1050,40,15
1051,40,15
1052,40,15
1053,40,20
1054,40,20
1055,41,25
1056,41,30
1057,41,30
1058,41,25
1059,41,25
1060,41,30
1061,41,30
1062,41,25
1063,41,20
1064,41,40
1065,41,50
1066,41,30
1067,41,20
1068,41,25
1069,41,25
1070,41,30
1071,41,30
1072,41,30
1073,41,35
1074,41,35
1075,41,35
1076,41,40
1077,41,40
1078,41,40
1079,41,40
1080,41,45
1081,41,45
1082,41,45
1389,54,40
1390,54,40
1391,54,45
1392,54,60
1393,54,70
1394,54,80
1395,54,75
1396,54,65
1397,54,50
1398,54,40
1399,54,35
1400,54,35
1401,54,30
1402,54,30
1403,54,25
1404,54,25
1405,54,25
1406,54,25
1407,54,20
1408,54,20
1409,54,20
1410,54,20
1411,54,20
1412,54,25
1413,54,25
1414,54,25
1415,54,30
1416,54,30
1417,54,35
1418,54,40
1419,54,45
1420,54,50
2282,86,35
2283,86,30
2284,86,25
2285,86,20
2286,86,20
2287,86,25
2288,86,35
2289,86,35
2290,86,30
2310,88,25
2311,88,25
2312,88,20
2313,88,20
2314,88,20
2315,88,25
2316,88,25
2317,88,25
2318,88,25
2319,88,35
2320,88,45
2321,88,40
2322,88,30
2323,88,30
2324,88,30
2325,88,25
2326,88,25
2327,88,25
2328,88,25
2329,88,25
2330,88,25
2331,88,30
2332,88,30
2333,88,25
2334,88,25
2335,88,25
2336,88,30
2337,88,30
2338,88,30
2339,88,30
2340,88,35
2341,88,35
2342,88,40
2343,88,40
2344,88,45
2345,88,40
2346,88,30
2625,99,25
2626,99,25
2627,99,30
2628,99,35
2629,99,40
2630,99,45
2631,99,55
2632,99,70
2633,99,80
2634,99,95
2635,99,100
2636,99,95
2637,99,80
2638,99,70
2639,99,60
2640,99,50
2641,99,40
2642,100,30
2643,100,30
2644,100,35
2645,100,35
2646,100,35
2647,100,35
2648,100,35
2649,100,40
2650,100,45
2651,100,45
2652,100,45
2653,100,55
2654,100,60
2655,100,60
2656,100,60
2657,100,65
2658,100,65
2659,100,65
2660,100,70
2661,100,70
2662,100,70
2663,100,70
2664,100,65
2665,100,65
2666,100,65
2667,100,65
2668,100,60
2669,100,55
2670,100,50
2671,100,45
2672,100,40
2673,100,35
2674,100,35
2675,100,35
2676,100,35
2677,100,35
2678,100,35
2679,100,35
2680,100,35
2681,100,35
2682,100,35
2683,101,25
2684,101,25
2685,101,25
2686,101,30
2687,101,35
2688,101,40
2689,101,40
2690,101,40
2691,101,45
2692,101,50
2693,101,55
2694,101,60
2695,101,65
2696,101,70
2697,101,70
2698,101,70
2699,101,65
2700,101,65
2701,101,65
2702,101,65
2703,101,65
2704,101,60
2705,101,55
2706,101,45
2707,101,40
2708,101,35
2709,101,35
2710,101,30
2711,101,30
2712,101,30
2713,101,25
2714,101,25
2715,101,25
2716,101,25
2717,101,25
2718,101,25
2719,101,25
2720,102,40
2721,102,45
2722,102,50
2723,102,50
2724,102,50
2725,102,45
2726,102,35
2727,102,30
2728,102,30
2729,103,35
2730,103,35
2731,103,35
2732,103,35
2733,103,30
2734,103,30
2735,103,30
2736,103,30
2737,103,35
2738,103,35
2739,103,40
2740,103,40
2741,103,30
2742,104,35
2743,104,40
2744,104,40
2745,104,45
2746,104,45
2747,104,45
2748,104,45
2749,104,45
2750,104,45
2751,104,45
2752,104,45
2753,104,45
2754,104,45
2759,105,35
2760,105,50
2761,105,55
2762,105,55
2763,105,55
2764,105,55
2765,105,55
2766,105,55
2767,105,50
2768,105,45
2769,105,40
2770,105,35
2771,105,30
2772,106,35
2773,106,35
2774,106,35
2775,106,35
2776,106,35
2777,106,35
2778,106,40
2779,106,40
2780,106,40
2781,106,40
2782,106,40
2783,106,35
2784,106,35
2802,108,25
2803,108,30
2804,108,35
2805,108,35
2806,108,35
2807,108,35
2808,108,35
2809,108,35
2810,108,40
2811,108,40
2812,108,40
2813,108,40
2814,108,40
2815,108,40
2816,108,45
2817,108,45
2818,108,50
2819,108,55
2820,108,65
2821,108,75
2822,108,80
2823,108,75
2824,108,70
2825,108,65
2826,108,60
2827,108,50
2828,108,40
2829,108,40
2830,108,35
2831,108,35
2832,108,30
2833,109,25
2834,109,25
2835,109,25
2836,109,25
2837,109,30
2838,109,30
2839,109,35
2840,109,35
2841,109,40
2842,109,45
2843,109,50
2844,109,55
2845,109,60
2846,109,60
2847,109,60
2848,109,60
2849,109,55
2850,109,45
2851,109,35
2852,110,30
2853,110,35
2854,110,35
2855,110,35
2856,110,35
2857,110,35
2858,110,35
2859,110,35
2860,110,35
2861,110,40
2862,110,50
2863,110,50
2864,110,50
2865,110,50
2866,110,50
2867,110,50
2868,110,45
2869,110,40
2870,110,35
2871,110,30
2872,110,30
2873,110,30
2874,110,30
2875,110,30
2876,110,25
2877,111,25
2878,111,25
2879,111,25
2880,111,30
2881,111,30
2882,111,30
2883,111,35
2884,111,35
2885,111,40
2886,111,45
2887,111,50
2888,111,60
2889,111,65
2890,111,65
2891,111,65
2892,111,55
2893,111,45
2894,111,40
2895,111,40
2896,111,35
2897,111,35
2898,111,35
2899,111,35
2900,111,30
2901,111,30
2902,111,30
2903,111,30
2904,111,25
2905,111,25
2906,111,25
2907,111,25
2908,111,25
2909,111,25
2910,111,25
2911,111,25
2912,112,25
2913,112,25
2914,112,25
2915,112,30
2916,112,30
2917,112,35
2918,112,35
2919,112,35
2920,112,35
2921,112,35
2922,112,40
2923,112,40
2924,112,40
2925,112,40
2926,112,40
2927,112,35
2928,112,35
2929,112,30
2930,112,30
2931,112,30
2932,112,30
2933,112,30
2934,112,30
2935,112,30
2936,112,30
2964,114,35
2965,114,40
2966,114,40
2967,114,45
2968,114,45
2969,114,45
2970,114,45
2971,114,50
2972,114,50
2973,114,50
2974,114,50
2975,114,55
2976,114,55
2977,114,55
2978,114,50
2979,114,50
2980,114,45
2981,114,45
2982,114,40
2983,114,40
2984,114,40
2985,114,35
2986,114,35
2989,115,35
2990,115,35
2991,115,40
2992,115,40
2993,115,45
2994,115,50
2995,115,55
2996,115,60
2997,115,65
2998,115,65
2999,115,70
3000,115,70
3001,115,70
3002,115,75
3003,115,85
3004,115,95
3005,115,100
3006,115,100
3007,115,95
3008,115,90
3009,115,85
3010,115,75
3011,115,70
3012,115,60
3013,115,55
3014,115,55
3015,115,50
3016,115,50
3017,115,50
3018,115,45
3019,115,45
3020,115,40
3021,115,40
3022,115,40
3023,115,35
3024,115,35
3025,115,35
3026,115,30
3027,115,30
3059,117,25
3060,117,25
3061,117,25
3062,117,30
3063,117,30
3064,117,30
3065,117,30
3066,117,35
3067,117,35
3068,117,40
3069,117,45
3070,117,50
3071,117,55
3072,117,60
3073,117,65
3074,117,70
3075,117,75
3076,117,75
3077,117,75
3078,117,70
3079,117,70
3080,117,70
3081,117,70
3082,117,65
3083,117,65
3084,117,65
3085,117,65
3086,117,65
3087,117,65
3088,117,65
3089,117,65
3090,117,70
3091,117,70
3092,117,70
3093,117,75
3094,117,75
3095,117,75
3096,117,75
3097,117,75
3098,117,75
3099,117,75
3100,117,75
3101,117,75
3102,117,75
3103,117,75
3104,117,75
3105,117,75
3106,117,70
3107,117,70
3108,117,70
3109,117,70
3110,117,65
3111,117,65
3112,117,60
3113,117,55
3114,117,50
3115,117,45
3116,117,40
3117,117,40
3118,117,35
3119,117,35
3122,118,30
3123,118,30
3124,118,30
3125,118,30
3126,118,30
3127,118,30
3128,118,30
3129,118,35
3130,118,35
3131,118,40
3132,118,45
3133,118,50
3134,118,50
3135,118,50
3136,118,45
3137,118,40
3138,118,40
3139,118,40
3140,118,40
3141,118,35
3142,118,35
3143,118,35
3144,118,35
3147,119,30
3148,119,30
3149,119,35
3150,119,45
3151,119,50
3152,119,50
3153,119,50
3154,119,50
3155,119,50
3156,119,50
3157,119,50
3158,119,45
3159,119,45
3160,119,45
3161,119,40
3162,119,35
3163,119,35
3164,119,35
3165,119,35
3166,119,35
3167,119,35
3168,119,35
3169,119,35
3170,119,30
3171,119,30
3279,123,35
3280,123,35
3281,123,40
3282,123,45
3283,123,50
3284,123,50
3285,123,50
3286,123,45
3287,123,40
3288,123,40
3289,123,40
3290,123,35
3291,123,35
3292,123,35
3293,123,35
3294,123,35
3295,123,35
3296,123,35
3297,123,35
3298,123,35
3299,123,35
3300,123,35
3301,123,35
3306,124,35
3307,124,35
3308,124,35
3309,124,35
3310,124,35
3311,124,35
3312,124,35
3313,124,40
3314,124,40
3315,124,40
3316,124,40
3317,124,45
3318,124,45
3319,124,50
3320,124,50
3321,124,55
3322,124,60
3323,124,65
3324,124,65
3325,124,70
3326,124,75
3327,124,75
3328,124,75
3329,124,70
3330,124,65
3331,124,60
3332,124,55
3333,124,50
3334,124,45
3335,124,45
3336,124,40
3337,124,40
3338,124,40
3339,124,40
3340,124,35
3341,124,35
3342,124,35
3343,124,30
3344,124,30
3345,125,30
3346,125,35
3347,125,35
3348,125,35
3349,125,35
3350,125,45
3351,125,50
3352,125,50
3353,125,45
3354,125,45
3355,125,45
3356,125,45
3357,125,40
3358,125,40
3359,125,35
3360,125,35
3361,125,30
3362,125,30
3363,125,30
3364,126,30
3365,126,30
3366,126,30
3367,126,30
3368,126,30
3369,126,30
3370,126,30
3371,126,30
3372,126,30
3373,126,30
3374,126,35
3375,126,35
3376,126,35
3377,126,35
3378,126,35
3379,126,40
3380,126,40
3381,126,40
3382,126,40
3383,126,45
3384,126,45
3385,126,45
3386,126,45
3387,126,50
3388,126,50
3389,126,50
3390,126,50
3391,126,45
3392,126,45
3393,126,45
3394,126,50
3395,126,50
3396,126,50
3397,126,50
3398,126,45
3399,126,45
3400,126,40
3401,127,25
3402,127,30
3403,127,30
3404,127,35
3405,127,35
3406,127,35
3407,127,40
3408,127,40
3409,127,40
3410,127,40
3411,127,40
3412,127,40
3413,127,40
3414,127,40
3415,127,40
3416,127,40
3417,127,40
3424,128,30
3425,128,40
3426,128,45
3427,128,50
3428,128,55
3429,128,60
3430,128,60
3431,128,60
3432,128,65
3433,128,70
3434,128,70
3435,128,70
3436,128,65
3437,128,65
3438,128,70
3439,128,70
3440,128,75
3441,128,80
3442,128,85
3443,128,85
3444,128,90
3445,128,90
3446,128,95
3447,128,100
3448,128,105
3449,128,105
3450,128,105
3451,128,105
3452,128,105
3453,128,100
3454,128,100
3455,128,100
3456,128,95
3457,128,95
3458,128,95
3459,128,95
3460,128,95
3461,128,90
3462,128,90
3463,128,90
3464,128,90
3465,128,85
3466,128,85
3467,128,80
3468,128,75
3469,128,70
3470,128,70
3471,128,65
3472,128,65
3473,128,65
3474,128,65
3475,128,60
3476,128,60
3477,128,60
3478,128,55
3479,128,55
3480,128,50
3481,128,50
3482,128,45
3483,128,40
3484,128,40
3485,128,40
3486,128,40
3487,128,40
3488,128,40
3489,128,40
3490,128,35
3491,128,35
3492,128,35
3493,128,35
3494,128,35
3495,128,35
3496,128,35
3497,128,45
3498,128,50
3499,128,45
3500,128,40
3501,128,35
3502,128,35
3503,128,35
3504,128,35
3505,128,35
3506,128,35
3515,129,25
3516,129,25
3517,129,30
3518,129,30
3519,129,30
3520,129,30
3521,129,30
3522,129,30
3523,129,30
3524,129,30
3525,129,30
3526,129,30
3527,129,30
3528,129,30
3529,129,30
3530,129,35
3531,129,35
3532,129,40
3533,129,50
3534,129,65
3535,129,85
3536,129,95
3537,129,95
3538,129,80
3539,129,60
3540,129,50
3541,129,45
3542,129,40
3543,129,35
3544,129,35
3545,129,35
3560,130,35
3561,130,35
3562,130,35
3563,130,35
3564,130,40
3565,130,40
3566,130,40
3567,130,40
3568,130,40
3569,130,40
3570,130,35
3575,131,25
3576,131,30
3577,131,35
3578,131,35
3579,131,40
3580,131,50
3581,131,60
3582,131,80
3583,131,95
3584,131,105
3585,131,110
3586,131,115
3587,131,115
3588,131,115
3589,131,110
3590,131,110
3591,131,110
3592,131,100
3593,131,90
3594,131,80
3595,131,70
3596,131,60
3597,131,50
3598,131,50
3599,131,50
3600,131,50
3601,131,50
3602,131,45
3603,131,45
3680,134,25
3681,134,25
3682,134,25
3683,134,30
3684,134,30
3685,134,30
3686,134,35
3687,134,35
3688,134,35
3689,134,40
3690,134,50
3691,134,60
3692,134,65
3693,134,60
3694,134,50
3695,134,35
3696,134,30
3697,134,25
3698,134,25
3699,134,25
3700,134,30
3701,135,25
3702,135,25
3703,135,25
3704,135,30
3705,135,30
3706,135,30
3707,135,30
3708,135,35
3709,135,35
3710,135,35
3711,135,40
3712,135,40
3713,135,45
3714,135,50
3715,135,50
3716,135,55
3717,135,60
3718,135,60
3719,135,55
3720,135,45
3721,135,45
3722,135,45
3723,135,50
3724,135,55
3725,135,60
3726,135,60
3727,135,60
3728,135,60
3729,135,55
3730,135,45
3731,135,35
3732,135,30
3733,135,30
3734,135,30
3735,135,30
3736,135,25
3737,135,25
3738,135,25
3739,135,25
3740,136,30
3741,136,30
3742,136,30
3743,136,30
3744,136,30
3745,136,30
3746,136,35
3747,136,35
3748,136,40
3749,136,40
3750,136,35
3751,136,35
3752,136,30
3753,136,30
3754,136,30
3755,137,25
3756,137,25
3757,137,25
3758,137,25
3759,137,30
3760,137,35
3761,137,45
3762,137,50
3763,137,55
3764,137,55
3765,137,50
3766,137,45
3767,137,40
3768,137,40
3769,137,35
3770,137,35
3771,137,35
3772,137,35
3773,137,30
3774,137,30
3775,137,30
3776,137,30
3777,137,30
3778,137,30
3779,137,25
3780,137,25
3781,137,25
3782,137,25
3783,137,25
3784,138,35
3785,138,35
3786,138,35
3787,138,40
3788,138,50
3789,138,65
3790,138,80
3791,138,95
3792,138,100
3793,138,100
3794,138,95
3795,138,90
3796,138,85
3797,138,80
3798,138,80
3799,138,75
3800,138,75
3801,138,75
3802,138,70
3803,138,70
3804,138,70
3805,138,65
3806,138,55
3807,138,50
3808,138,45
3809,138,45
3810,138,45
3811,138,50
3812,138,50
3813,138,50
3814,138,50
3815,138,50
3816,138,50
3817,138,50
3818,138,50
3819,138,50
3820,138,45
3821,138,45
3822,138,45
3823,138,45
3824,138,45
3825,138,40
3826,138,40
3831,139,30
3832,139,30
3833,139,30
3834,139,30
3835,139,30
3836,139,35
3837,139,35
3838,139,40
3839,139,45
3840,139,45
3841,139,50
3842,139,55
3843,139,65
3844,139,70
3845,139,70
3846,139,60
3847,139,50
3848,139,50
3849,139,45
3850,139,45
3851,139,40
3852,139,45
3853,139,50
3854,139,50
3855,139,50
3856,139,50
3857,139,45
3858,140,30
3859,140,30
3860,140,30
3861,140,30
3862,140,30
3863,140,30
3864,140,35
3865,140,40
3866,140,45
3867,140,45
3868,140,45
3869,140,40
3870,140,40
3871,140,40
3872,140,35
3873,140,30
3874,140,30
3875,140,30
3876,140,30
3877,140,30
3878,140,30
3879,141,30
3880,141,30
3881,141,30
3882,141,30
3883,141,30
3884,141,30
3885,141,30
3886,141,30
3887,141,30
3888,141,30
3889,141,35
3890,141,50
3891,141,60
3892,141,55
3893,141,45
3894,141,50
3895,141,50
3896,141,50
3897,141,45
3898,141,40
3899,141,40
3900,141,40
3901,141,35
3902,141,35
3903,141,35
3904,141,30
3905,141,30
3915,143,30
3916,143,30
3917,143,30
3918,143,30
3919,143,30
3920,143,30
3921,143,35
3922,143,50
3923,143,60
3924,143,55
3925,143,45
3926,143,40
3927,143,35
3928,143,30
3929,143,30
3930,143,30
3931,143,30
3945,145,30
3946,145,30
3947,145,30
3948,145,30
3949,145,30
3950,145,30
3951,145,35
3952,145,35
3953,145,40
3954,145,40
3955,145,45
3956,145,45
3957,145,50
3958,145,50
3959,145,50
3960,145,50
3961,145,50
3962,145,50
3963,145,45
3964,145,45
3965,145,40
3966,145,35
3967,145,30
3968,145,30
3969,145,30
3970,145,30
3971,145,30
3972,145,30
3973,145,30
3974,146,20
3975,146,25
3976,146,30
3977,146,30
3978,146,35
3979,146,40
3980,146,45
3981,146,50
3982,146,55
3983,146,60
3984,146,65
3985,146,70
3986,146,75
3987,146,70
3988,146,65
3989,146,60
3990,146,55
3991,146,45
3992,146,35
3993,146,30
3994,146,30
3995,147,15
3996,147,15
3997,147,15
3998,147,20
3999,147,20
4000,147,20
4001,147,20
4002,147,20
4003,147,20
4004,147,20
4005,147,20
4006,147,20
4007,147,20
4008,147,20
4009,147,20
4010,147,20
4011,147,25
4012,147,25
4013,147,25
4014,147,25
4015,147,25
4016,147,25
4017,147,25
4018,147,25
4019,147,20
4033,149,20
4034,149,20
4035,149,25
4036,149,25
4037,149,30
4038,149,30
4039,149,35
4040,149,35
4041,149,35
4042,149,35
4043,149,40
4044,149,45
4045,149,55
4046,149,60
4047,149,65
4048,149,70
4049,149,75
4050,149,75
4051,149,70
4052,149,65
4053,149,60
4054,149,55
4055,149,50
4056,149,45
4057,149,40
4058,149,35
4059,149,35
4060,149,30
4061,149,20
4062,150,20
4063,150,20
4064,150,25
4065,150,30
4066,150,35
4067,150,30
4068,150,25
4069,150,30
4070,150,35
4071,150,40
4072,150,40
4073,150,35
4074,150,30
4075,150,30
4076,150,25
4077,150,25
4078,150,20
4079,150,15
4080,150,15
4081,150,15
4082,150,15
4083,150,15
4084,150,15
4085,150,15
4086,150,15
4087,150,15
4088,150,10
4106,152,25
4107,152,25
4108,152,30
4109,152,35
4110,152,40
4111,152,45
4112,152,50
4113,152,55
4114,152,55
4115,152,55
4116,152,60
4117,152,55
4118,152,50
4119,152,50
4120,152,45
4121,152,45
4122,152,40
4123,152,40
4124,152,40
4125,152,40
4126,152,45
4127,152,45
4128,152,45
4129,152,45
4130,152,50
4131,152,50
4132,152,55
4133,152,60
4134,152,65
4135,152,65
4136,152,65
4137,152,65
4138,152,65
4139,152,70
4140,152,75
4141,152,70
4142,152,65
4143,152,65
4144,152,60
4145,152,55
4146,152,45
4147,152,40
4148,152,30
4149,153,20
4150,153,30
4151,153,35
4152,153,40
4153,153,40
4154,153,45
4155,153,50
4156,153,50
4157,153,50
4158,153,50
4159,153,45
4223,157,25
4224,157,25
4225,157,25
4226,157,30
4227,157,35
4228,157,40
4229,157,40
4230,157,40
4231,157,40
4232,157,40
4233,157,40
4234,157,40
4235,157,40
4236,157,40
4237,157,35
4238,157,35
4239,157,40
4240,157,40
4241,157,40
4242,157,40
4243,157,40
4244,157,35
4245,157,35
4246,157,40
4247,157,45
4248,157,45
4249,157,50
4250,157,50
4251,157,55
4252,157,55
4253,157,50
4254,157,55
4255,157,60
4256,157,65
4257,157,65
4258,157,65
4259,157,60
4260,157,50
4261,157,45
4262,157,45
4263,157,40
4264,157,40
4265,157,35
4266,157,35
4267,157,30
4268,157,30
4269,157,25
4270,158,25
4271,158,25
4272,158,30
4273,158,35
4274,158,40
4275,158,45
4276,158,50
4277,158,55
4278,158,60
4279,158,65
4280,158,70
4281,158,70
4282,158,65
4283,158,65
4284,158,65
4285,158,65
4286,158,65
4287,158,60
4288,158,55
4289,158,55
4290,158,50
4291,158,50
4292,158,45
4293,158,45
4294,158,40
4295,158,40
4296,158,35
4297,158,30
4298,158,25
4314,160,20
4315,160,20
4316,160,25
4317,160,25
4318,160,30
4319,160,30
4320,160,35
4321,160,35
4322,160,40
4323,160,45
4324,160,50
4325,160,55
4326,160,60
4327,160,65
4328,160,70
4329,160,75
4330,160,80
4331,160,85
4332,160,90
4333,160,95
4334,160,95
4335,160,90
4336,160,85
4337,160,80
4338,160,75
4339,160,70
4340,160,65
4341,160,60
4342,160,55
4343,160,50
4344,160,45
4345,160,40
4346,160,40
4347,160,35
4348,160,30
4349,161,25
4350,161,30
4351,161,35
4352,161,40
4353,161,45
4354,161,50
