,Cyc Num,Speed(knots)
474,14,25
475,14,30
476,14,40
477,14,40
478,14,45
479,14,50
480,14,55
481,14,55
482,14,60
483,14,60
484,14,65
485,14,65
486,14,70
487,14,75
488,14,80
489,14,85
490,14,90
491,14,95
492,14,100
493,14,100
494,14,100
495,14,100
496,14,100
497,14,90
498,14,75
499,14,70
500,14,65
501,14,65
502,14,65
503,14,65
504,14,60
505,14,50
506,14,35
507,15,20
508,15,22
509,15,25
510,15,27
511,15,30
512,15,32
513,15,35
514,15,37
515,15,40
516,15,41
517,15,40
518,15,37
519,15,35
520,15,32
521,15,30
522,15,27
523,15,25
524,15,24
525,15,24
526,15,23
527,15,20
528,17,30
529,17,31
530,17,35
531,17,40
532,17,45
533,17,50
534,17,55
535,17,62
536,17,70
537,17,75
538,17,80
539,17,85
540,17,90
541,17,90
542,17,90
543,17,90
544,17,90
545,17,87
546,17,85
547,17,85
548,17,85
549,17,82
550,17,80
551,17,77
552,17,75
553,17,70
554,17,65
555,17,62
556,17,60
557,17,57
558,17,55
559,17,52
560,17,50
561,17,45
562,17,40
563,17,35
564,18,25
565,18,25
566,18,25
567,18,25
568,18,25
569,18,25
570,18,25
571,18,30
572,18,35
573,18,40
574,18,50
575,18,55
576,18,65
577,18,70
578,18,70
579,18,75
580,18,80
581,18,85
582,18,90
583,18,90
584,18,85
585,18,85
586,18,80
587,18,75
588,18,70
589,18,65
590,18,60
591,19,25
592,19,28
593,19,30
594,19,29
595,19,30
596,19,32
597,19,35
598,19,37
599,19,40
600,19,43
601,19,49
602,19,60
603,19,70
604,19,80
605,19,90
606,19,96
607,19,100
608,19,102
609,19,100
610,19,92
611,19,85
612,19,77
613,19,70
614,19,62
615,19,55
616,19,49
617,19,45
618,19,42
619,19,40
620,19,35
621,19,30
622,21,25
623,21,27
624,21,30
625,21,32
626,21,35
627,21,37
628,21,40
629,21,42
630,21,45
631,21,47
632,21,50
633,21,53
634,21,60
635,21,69
636,21,79
637,21,88
638,21,95
639,21,98
640,21,100
641,21,100
642,21,100
643,21,97
644,21,95
645,21,92
646,21,90
647,21,86
648,21,80
649,21,70
650,21,60
651,21,50
652,21,40
653,22,55
654,22,60
655,22,62
656,22,65
657,22,67
658,22,70
659,22,72
660,22,75
661,22,76
662,22,75
663,22,72
664,22,70
665,22,67
666,22,65
667,8,35
668,8,35
669,8,40
670,8,40
671,8,45
672,8,45
673,8,40
674,8,40
675,8,40
676,8,40
677,8,35
678,8,35
679,8,30
680,8,30
681,8,25
682,11,15
683,11,15
684,11,15
685,11,15
686,11,20
687,11,20
688,11,25
689,11,25
690,11,25
691,11,25
692,11,30
693,11,30
694,11,35
695,11,35
696,11,30
697,13,20
698,13,25
699,13,30
700,13,35
701,13,35
702,13,40
703,13,45
704,13,45
705,13,45
706,13,50
707,13,55
708,13,55
709,13,55
710,13,60
711,13,60
712,13,60
713,13,60
714,13,65
715,13,65
716,13,65
717,13,60
718,13,60
719,13,55
720,13,55
721,13,50
722,13,50
723,13,45
724,13,45
725,13,40
726,13,40
727,13,35
728,13,30
729,13,25
730,17,25
731,17,25
732,17,30
733,17,30
734,17,35
735,17,40
736,17,45
737,17,50
738,17,55
739,17,60
740,17,60
741,17,65
742,17,65
743,17,60
744,17,55
745,17,50
746,17,45
747,17,40
748,17,35
749,18,30
750,18,35
751,18,40
752,18,40
753,18,45
754,18,50
755,18,55
756,18,60
757,18,60
758,18,60
759,18,60
760,18,60
761,18,55
762,18,50
763,18,45
764,18,40
765,18,35
766,18,30
767,18,30
768,25,20
769,25,20
770,25,25
771,25,30
772,25,35
773,25,35
774,25,35
775,25,35
776,25,40
777,25,45
778,25,55
779,25,60
780,25,60
781,25,55
782,25,45
783,25,40
784,25,35
785,25,30
786,25,30
787,25,30
788,25,30
789,25,30
790,25,25
791,25,25
792,25,20
793,27,25
794,27,25
795,27,30
796,27,30
797,27,35
798,27,35
799,27,30
800,27,30
801,27,35
802,27,35
803,27,35
804,27,40
805,27,45
806,27,45
807,27,40
808,29,25
809,29,25
810,29,30
811,29,30
812,29,35
813,29,35
814,29,35
815,29,35
816,29,40
817,29,40
818,29,40
819,29,40
820,29,35
821,29,35
822,29,35
823,29,35
824,29,30
825,30,30
826,30,30
827,30,30
828,30,35
829,30,40
830,30,45
831,30,55
832,30,70
833,30,85
834,30,105
835,30,120
836,30,125
837,30,125
838,30,125
839,30,115
840,30,95
841,30,55
842,31,25
843,31,25
844,31,25
845,31,25
846,31,25
847,31,25
848,31,25
849,31,25
850,31,30
851,31,30
852,31,35
853,31,35
854,31,40
855,31,40
856,31,35
857,31,35
858,31,35
859,31,35
860,31,35
861,31,35
862,31,40
863,31,40
864,31,40
865,4,25
866,4,25
867,4,30
868,4,35
869,4,35
870,4,35
871,4,30
872,4,30
873,4,25
874,4,25
875,4,20
876,6,25
877,6,25
878,6,30
879,6,30
880,6,35
881,6,40
882,6,50
883,6,55
884,6,65
885,6,70
886,6,65
887,6,60
888,6,55
889,6,50
890,6,40
891,7,25
892,7,30
893,7,35
894,7,40
895,7,45
896,7,45
897,7,45
898,7,40
899,7,35
900,7,35
901,7,30
902,7,25
903,8,20
904,8,20
905,8,25
906,8,25
907,8,30
908,8,30
909,8,30
910,8,35
911,8,40
912,8,45
913,8,45
914,8,45
915,8,40
916,8,35
917,8,25
918,9,25
919,9,25
920,9,30
921,9,30
922,9,35
923,9,35
924,9,40
925,9,40
926,9,45
927,9,50
928,9,50
929,9,50
930,9,45
931,9,45
932,9,40
933,9,35
934,9,30
935,11,25
936,11,25
937,11,25
938,11,25
939,11,25
940,11,25
941,11,25
942,11,25
943,11,30
944,11,30
945,11,30
946,11,35
947,11,40
948,11,45
949,11,50
950,11,55
951,11,60
952,11,65
953,11,75
954,11,80
955,11,90
956,11,95
957,11,100
958,11,95
959,11,90
960,11,85
961,11,75
962,11,70
963,11,60
964,11,55
965,11,45
966,11,40
967,11,30
968,13,25
969,13,25
970,13,25
971,13,25
972,13,25
973,13,25
974,13,30
975,13,30
976,13,35
977,13,40
978,13,50
979,13,55
980,13,65
981,13,70
982,13,75
983,13,75
984,13,80
985,13,85
986,13,90
987,13,100
988,13,105
989,13,100
990,13,85
991,13,70
992,13,60
993,13,50
994,13,40
995,13,35
996,13,30
997,14,25
998,14,35
999,14,45
1000,14,55
1001,14,65
1002,14,75
1003,14,80
1004,14,85
1005,14,90
1006,14,95
1007,14,100
1008,14,100
1009,14,90
1010,14,85
1011,14,75
1012,14,65
1013,14,55
1014,14,50
1015,14,40
1016,14,35
1017,14,25
1018,15,25
1019,15,30
1020,15,30
1021,15,30
1022,15,30
1023,15,35
1024,15,35
1025,15,35
1026,15,35
1027,15,35
1028,15,35
1029,15,40
1030,15,45
1031,15,50
1032,15,60
1033,15,65
1034,15,75
1035,15,80
1036,15,75
1037,15,70
1038,15,65
1039,15,60
1040,15,50
1041,15,45
1042,15,35
1043,18,30
1044,18,35
1045,18,35
1046,18,35
1047,18,35
1048,18,35
1049,18,35
1050,18,35
1051,18,35
1052,18,35
1053,18,35
1054,18,35
1055,18,35
1056,18,35
1057,18,35
1058,18,35
1059,18,30
1060,18,30
1061,18,25
1062,26,25
1063,26,25
1064,26,25
1065,26,30
1066,26,35
1067,26,40
1068,26,45
1069,26,45
1070,26,40
1071,26,40
1072,26,35
1073,26,35
1074,26,30
1075,26,30
1076,26,25
1077,26,25
1078,26,20
1079,27,30
1080,27,35
1081,27,35
1082,27,35
1083,27,35
1084,27,35
1085,27,40
1086,27,40
1087,27,45
1088,27,45
1089,27,50
1090,27,55
1091,27,55
1092,27,55
1093,27,50
1094,27,50
1095,27,45
1096,27,45
1097,27,40
1098,30,25
1099,30,25
1100,30,30
1101,30,35
1102,30,40
1103,30,45
1104,30,50
1105,30,55
1106,30,60
1107,30,70
1108,30,80
1109,30,90
1110,30,100
1111,30,110
1112,30,120
1113,30,125
1114,30,130
1115,30,135
1116,30,135
1117,30,125
1118,30,110
1119,30,100
1120,30,90
1121,30,80
1122,30,70
1123,30,60
1124,30,50
1125,30,40
1126,30,35
1127,31,25
1128,31,25
1129,31,30
1130,31,35
1131,31,40
1132,31,45
1133,31,50
1134,31,55
1135,31,60
1136,31,65
1137,31,75
1138,31,80
1139,31,90
1140,31,95
1141,31,105
1142,31,115
1143,31,120
1144,31,115
1145,31,110
1146,31,105
1147,31,100
1148,31,85
1149,31,70
1150,32,25
1151,32,30
1152,32,35
1153,32,40
1154,32,45
1155,32,50
1156,32,55
1157,32,60
1158,32,60
1159,32,60
1160,32,60
1161,32,60
1162,32,55
1163,32,50
1164,32,45
1165,32,40
1166,32,30
1167,32,25
1168,32,20
1169,32,20
1170,32,20
1171,32,25
1172,32,25
1173,32,25
1174,32,25
1175,32,25
1176,32,25
1177,32,25
1178,32,20
1179,34,30
1180,3,20
1181,3,25
1182,3,25
1183,3,25
1184,3,25
1185,3,25
1186,3,25
1187,3,25
1188,3,25
1189,3,25
1190,3,25
1191,3,25
1192,3,25
1193,3,25
1194,3,30
1195,3,30
1196,3,30
1197,3,25
1198,3,20
1199,11,30
1200,11,40
1201,11,45
1202,11,45
1203,11,45
1204,11,40
1205,11,35
1206,12,25
1207,12,25
1208,12,30
1209,12,30
1210,12,35
1211,12,40
1212,12,45
1213,12,45
1214,12,50
1215,12,50
1216,12,55
1217,12,55
1218,12,60
1219,12,75
1220,12,90
1221,12,80
1222,12,40
1223,15,45
1224,15,50
1225,15,55
1226,15,60
1227,15,65
1228,15,70
1229,15,75
1230,15,75
1231,15,75
1232,15,75
1233,15,75
1234,15,75
1235,15,75
1236,15,70
1237,15,65
1238,15,65
1239,15,65
1240,15,65
1241,15,65
1242,15,65
1243,15,65
1244,15,60
1245,15,55
1246,15,55
1247,15,55
1248,15,55
1249,15,55
1250,15,50
1251,15,45
1252,15,45
1253,15,45
1254,15,40
1255,15,35
1256,16,30
1257,16,30
1258,16,35
1259,16,40
1260,16,45
1261,16,50
1262,16,55
1263,16,55
1264,16,55
1265,16,55
1266,16,55
1267,16,55
1268,16,50
1269,17,20
1270,17,20
1271,17,20
1272,17,20
1273,17,25
1274,17,30
1275,17,40
1276,17,45
1277,17,45
1278,17,45
1279,17,45
1280,17,40
1281,17,35
1282,17,30
1283,17,30
1284,23,25
1285,23,25
1286,23,25
1287,23,25
1288,23,30
1289,23,30
1290,23,30
1291,23,30
1292,23,35
1293,23,35
1294,23,40
1295,23,45
1296,23,45
1297,23,45
1298,23,45
1299,23,45
1300,23,45
1301,23,45
1302,23,45
1303,23,45
1304,23,45
1305,23,45
1306,23,45
1307,23,45
1308,23,40
1309,23,35
1310,23,30
1311,24,30
1312,24,25
1313,24,25
1314,24,25
1315,24,25
1316,24,25
1317,24,25
1318,24,25
1319,24,25
1320,24,30
1321,24,35
1322,24,35
1323,24,35
1324,24,35
1325,24,40
1326,24,40
1327,24,45
1328,24,45
1329,24,45
1330,24,45
1331,24,40
1332,24,40
1333,24,35
1334,24,35
1335,24,30
1336,29,25
1337,29,25
1338,29,30
1339,29,30
1340,29,35
1341,29,40
1342,29,45
1343,29,50
1344,29,60
1345,29,65
1346,29,75
1347,29,70
1348,29,60
1349,29,55
1350,29,50
1351,29,45
1352,29,40
1353,29,35
1354,29,35
1355,29,35
1356,29,30
1357,30,25
1358,30,25
1359,30,25
1360,30,25
1361,30,25
1362,30,25
1363,30,25
1364,30,25
1365,30,30
1366,30,25
1367,31,35
1368,31,45
1369,31,55
1370,31,60
1371,31,65
1372,31,70
1373,31,70
1374,31,70
1375,31,65
1376,31,65
1377,31,60
1378,31,55
1379,31,50
1380,33,25
1381,33,25
1382,33,30
1383,33,40
1384,33,50
1385,33,60
1386,33,65
1387,33,55
1388,33,55
1389,33,65
1390,33,80
1391,33,85
1392,33,80
1393,33,60
1394,33,40
1395,33,30
1396,33,25
1397,2,25
1398,2,25
1399,2,25
1400,2,30
1401,2,30
1402,2,30
1403,2,30
1404,2,35
1405,2,35
1406,2,40
1407,2,45
1408,2,45
1409,2,50
1410,2,55
1411,2,55
1412,2,55
1413,2,55
1414,2,55
1415,2,55
1416,2,35
1417,3,25
1418,3,30
1419,3,30
1420,3,30
1421,3,30
1422,3,30
1423,3,30
1424,3,30
1425,3,30
1426,3,30
1427,3,35
1428,3,40
1429,3,50
1430,3,50
1431,3,55
1432,3,50
1433,3,50
1434,3,45
1435,3,45
1436,3,40
1437,3,35
1438,3,35
1439,4,25
1440,4,25
1441,4,30
1442,4,30
1443,4,30
1444,4,30
1445,4,30
1446,4,35
1447,4,35
1448,4,35
1449,4,40
1450,4,45
1451,4,55
1452,4,55
1453,4,55
1454,4,55
1455,4,55
1456,4,55
1457,4,55
1458,4,55
1459,4,60
1460,4,65
1461,4,65
1462,4,65
1463,4,70
1464,4,75
1465,4,75
1466,4,80
1467,4,80
1468,4,80
1469,4,85
1470,4,90
1471,4,90
1472,4,90
1473,4,90
1474,4,90
1475,4,80
1476,4,65
1477,4,55
1478,4,45
1479,4,35
1480,4,30
1481,5,25
1482,5,25
1483,5,25
1484,5,30
1485,5,35
1486,5,35
1487,5,40
1488,5,45
1489,5,45
1490,5,50
1491,5,50
1492,5,55
1493,5,55
1494,5,60
1495,5,60
1496,5,65
1497,5,65
1498,5,60
1499,5,60
1500,5,60
1501,5,60
1502,5,55
1503,5,55
1504,5,55
1505,5,55
1506,5,50
1507,5,50
1508,5,50
1509,5,50
1510,5,50
1511,5,45
1512,5,45
1513,5,45
1514,5,40
1515,5,40
1516,5,40
1517,8,25
1518,8,30
1519,8,30
1520,8,35
1521,8,35
1522,8,40
1523,8,45
1524,8,55
1525,8,55
1526,8,60
1527,8,70
1528,8,90
1529,8,90
1530,8,95
1531,8,100
1532,8,95
1533,8,90
1534,8,90
1535,8,70
1536,8,45
1537,8,40
1538,8,35
1539,11,25
1540,11,30
1541,11,30
1542,11,30
1543,11,30
1544,11,30
1545,11,30
1546,13,25
1547,13,25
1548,13,30
1549,13,35
1550,13,40
1551,13,40
1552,13,40
1553,13,40
1554,13,35
1555,13,30
1556,13,25
1557,14,25
1558,14,25
1559,14,25
1560,14,30
1561,14,35
1562,14,40
1563,14,45
1564,14,55
1565,14,65
1566,14,70
1567,14,70
1568,14,75
1569,14,75
1570,14,65
1571,14,55
1572,14,45
1573,14,35
1574,14,30
1575,14,25
1576,15,25
1577,15,25
1578,15,25
1579,15,25
1580,15,25
1581,15,25
1582,15,25
1583,15,25
1584,15,25
1585,15,40
1586,15,30
1587,15,35
1588,15,35
1589,15,40
1590,15,40
1591,15,45
1592,15,50
1593,15,55
1594,15,55
1595,15,55
1596,15,55
1597,15,60
1598,15,60
1599,15,60
1600,15,60
1601,15,65
1602,15,65
1603,15,65
1604,15,60
1605,15,55
1606,15,50
1607,15,45
1608,15,40
1609,15,35
1610,16,25
1611,16,25
1612,16,25
1613,16,25
1614,16,25
1615,19,25
1616,19,30
1617,19,35
1618,19,35
1619,19,35
1620,19,40
1621,19,40
1622,19,35
1623,19,30
1624,20,20
1625,20,20
1626,20,20
1627,20,20
1628,20,25
1629,20,25
1630,20,25
1631,20,25
1632,20,30
1633,20,35
1634,20,35
1635,20,35
1636,20,40
1637,20,40
1638,20,45
1639,20,45
1640,20,50
1641,20,55
1642,20,60
1643,20,65
1644,20,65
1645,20,65
1646,20,65
1647,20,60
1648,20,55
1649,20,60
1650,20,65
1651,20,65
1652,20,65
1653,20,60
1654,20,55
1655,20,55
1656,20,50
1657,22,25
1658,22,25
1659,22,25
1660,22,25
1661,22,25
1662,22,25
1663,22,25
1664,22,25
1665,22,25
1666,22,25
1667,22,30
1668,22,30
1669,22,35
1670,22,40
1671,22,50
1672,22,65
1673,22,65
1674,22,65
1675,22,65
1676,22,65
1677,22,60
1678,22,55
1679,22,45
1680,22,40
1681,22,35
1682,22,35
1683,22,30
1684,23,25
1685,23,25
1686,23,25
1687,23,25
1688,23,25
1689,23,30
1690,23,30
1691,23,30
1692,23,35
1693,23,35
1694,23,35
1695,23,35
1696,23,40
1697,23,40
1698,25,25
1699,25,25
1700,25,25
1701,25,25
1702,25,30
1703,25,30
1704,25,30
1705,25,30
1706,25,30
1707,25,30
1708,25,30
1709,25,30
1710,25,30
1711,25,35
1712,25,40
1713,25,45
1714,25,50
1715,25,55
1716,25,55
1717,25,50
1718,25,50
1719,25,45
1720,25,40
1721,25,35
1722,25,35
1723,25,30
1724,25,30
1725,25,25
1726,27,25
1727,27,25
1728,27,25
1729,27,25
1730,27,25
1731,27,30
1732,27,30
1733,27,30
1734,27,35
1735,27,35
1736,27,40
1737,27,45
1738,27,45
1739,27,45
1740,27,45
1741,27,45
1742,27,45
1743,27,35
1744,27,35
1745,27,35
1746,27,30
1747,27,25
1748,27,25
1749,27,25
1750,27,25
1751,27,25
1752,4,20
1753,4,25
1754,4,25
1755,4,25
1756,4,30
1757,4,35
1758,4,35
1759,4,35
1760,4,35
1761,4,30
1762,4,30
1763,4,25
1764,4,30
1765,4,30
1766,4,25
1767,4,25
1768,4,25
1769,6,20
1770,6,20
1771,6,20
1772,6,20
1773,6,20
1774,6,20
1775,6,20
1776,6,20
1777,6,25
1778,6,25
1779,6,25
1780,6,25
1781,6,30
1782,6,35
1783,6,35
1784,6,35
1785,6,30
1786,6,25
1787,6,25
1788,6,25
1789,6,25
1790,6,30
1791,6,30
1792,6,30
1793,6,30
1794,6,35
1795,6,35
1796,6,35
1797,6,35
1798,6,35
1799,6,35
1800,6,40
1801,6,40
1802,6,45
1803,6,50
1804,6,50
1805,6,55
1806,6,55
1807,6,55
1808,6,55
1809,6,55
1810,6,60
1811,6,65
1812,6,70
1813,6,60
1814,6,50
1815,6,40
1816,6,30
1817,6,20
1818,7,25
1819,7,25
1820,7,25
1821,7,25
1822,7,25
1823,7,30
1824,7,35
1825,7,35
1826,7,35
1827,7,40
1828,7,45
1829,7,45
1830,7,50
1831,7,55
1832,7,65
1833,7,75
1834,7,90
1835,7,100
1836,7,115
1837,7,130
1838,7,140
1839,7,135
1840,7,130
1841,7,125
1842,7,115
1843,7,100
1844,7,85
1845,7,75
1846,7,60
1847,7,50
1848,7,45
1849,7,40
1850,7,30
1851,12,25
1852,12,25
1853,12,30
1854,12,35
1855,12,35
1856,12,35
1857,12,35
1858,12,35
1859,12,40
1860,12,40
1861,12,40
1862,12,45
1863,12,45
1864,12,45
1865,12,45
1866,12,45
1867,12,40
1868,12,35
1869,12,30
1870,12,25
1871,12,25
1872,12,30
1873,12,30
1874,12,30
1875,12,30
1876,12,30
1877,12,30
1878,12,30
1879,12,30
1880,12,30
1881,12,30
1882,12,30
1883,12,35
1884,12,35
1885,12,35
1886,12,35
1887,12,30
1888,12,25
1889,12,25
1890,13,25
1891,13,30
1892,13,35
1893,13,35
1894,13,35
1895,13,35
1896,13,40
1897,13,45
1898,13,50
1899,13,50
1900,13,55
1901,13,55
1902,13,55
1903,13,55
1904,13,55
1905,13,55
1906,13,55
1907,13,60
1908,13,70
1909,13,80
1910,13,85
1911,13,90
1912,13,90
1913,13,95
1914,13,95
1915,13,95
1916,13,100
1917,13,105
1918,13,100
1919,13,95
1920,13,90
1921,13,80
1922,13,70
1923,13,70
1924,13,65
1925,13,60
1926,13,60
1927,13,55
1928,13,50
1929,13,45
1930,13,45
1931,13,40
1932,13,35
1933,13,30
1934,15,25
1935,15,30
1936,15,30
1937,15,30
1938,15,35
1939,15,35
1940,15,40
1941,15,40
1942,15,45
1943,15,45
1944,15,35
1945,15,30
1946,15,25
1947,15,25
1948,15,25
1949,19,25
1950,19,25
1951,19,25
1952,19,30
1953,19,40
1954,19,45
1955,19,50
1956,19,50
1957,19,55
1958,19,55
1959,19,55
1960,19,60
1961,19,60
1962,19,65
1963,19,65
1964,19,70
1965,19,65
1966,19,65
1967,19,65
1968,19,60
1969,19,60
1970,19,60
1971,19,60
1972,19,60
1973,19,60
1974,19,55
1975,19,50
1976,19,50
1977,19,50
1978,19,45
1979,19,45
1980,19,40
1981,19,35
1982,19,30
1983,4,25
1984,4,25
1985,4,25
1986,4,25
1987,4,30
1988,4,30
1989,4,30
1990,4,30
1991,4,30
1992,4,30
1993,4,30
1994,4,35
1995,4,45
1996,4,45
1997,4,45
1998,4,55
1999,4,60
2000,4,55
2001,4,55
2002,4,55
2003,4,45
2004,4,45
2005,4,45
2006,4,45
2007,5,20
2008,5,25
2009,5,30
2010,5,30
2011,5,35
2012,5,40
2013,5,40
2014,5,45
2015,5,45
2016,5,40
2017,5,40
2018,5,35
2019,5,35
2020,5,30
2021,5,25
2022,5,25
2023,10,20
2024,10,20
2025,10,25
2026,10,25
2027,10,25
2028,10,25
2029,10,30
2030,10,30
2031,10,35
2032,10,45
2033,10,45
2034,10,55
2035,10,55
2036,10,60
2037,10,70
2038,10,80
2039,10,90
2040,10,110
2041,10,115
2042,10,115
2043,10,110
2044,10,105
2045,10,100
2046,10,95
2047,10,90
2048,10,80
2049,10,80
2050,10,80
2051,10,90
2052,10,95
2053,10,105
2054,10,115
2055,10,125
2056,10,130
2057,10,125
2058,10,120
2059,10,115
2060,10,115
2061,10,110
2062,10,110
2063,10,105
2064,10,95
2065,10,90
2066,10,80
2067,10,80
2068,10,80
2069,10,80
2070,10,70
2071,10,60
2072,10,55
2073,10,45
2074,10,35
2075,10,35
2076,10,35
2077,10,40
2078,10,45
2079,10,50
2080,10,60
2081,10,55
2082,10,55
2083,10,55
2084,10,55
2085,10,60
2086,10,60
2087,13,20
2088,13,20
2089,13,25
2090,13,25
2091,13,25
2092,13,25
2093,13,30
2094,13,30
2095,13,35
2096,13,35
2097,13,40
2098,13,40
2099,13,45
2100,13,50
2101,13,55
2102,13,60
2103,13,65
2104,13,70
2105,13,80
2106,13,90
2107,13,100
2108,13,90
2109,13,90
2110,13,90
2111,13,90
2112,13,85
2113,13,80
2114,13,70
2115,13,60
2116,13,45
2117,13,35
2118,13,30
2119,13,25
2120,13,25
2121,13,20
2122,14,35
2123,14,40
2124,14,50
2125,14,55
2126,14,60
2127,14,65
2128,14,70
2129,14,80
2130,14,85
2131,14,90
2132,14,90
2133,14,80
2134,14,80
2135,14,75
2136,14,70
2137,14,65
