,Res,ksStat,pValue
0,SMOTER_bin,0.1345060558622394,2.366812037327342e-05
1,GAN_CNN_e0,0.016012541291081126,0.9999999998754686
2,GAN_CNN_e10,0.0,1.0
3,GAN_FNN_e0,0.009279148524431543,1.0
4,GAN_FNN_e10,0.006318158213605677,1.0
5,SMOTER_regular,0.02463541237538107,0.9895395349583305
