,Res,ksStat,pValue
0,SMOTER_bin,0.08981415994958408,0.00016047835359183816
1,SMOTER_bin_t,0.08903755603684327,0.00018872957237716024
2,SMOTER_bin_r,0.08704430935364649,0.0002843023242306487
3,SMOTER_bin_tr,0.08830333235179999,0.0002197129920742836
4,GAN_CNN_e0,0.9300115307242891,0.0
5,GAN_CNN_e10,0.0,1.0
6,GAN_FNN_e0,0.02837588543674062,0.7361798953087051
7,GAN_FNN_e10,0.08016156340478679,0.001169231971675916
8,SMOTER_regular,0.018537221673358473,0.9864121820056163
