,Res,ksStat,pValue
0,SMOTER_bin,0.13508280464694733,2.146916855312091e-05
1,SMOTER_bin_t,0.13804894125401668,1.2915864336222316e-05
2,SMOTER_bin_r,0.14027354370931866,8.758234514837045e-06
3,SMOTER_bin_tr,0.1405207217599077,8.38499021440094e-06
4,GAN_CNN_e0,0.0742246801127738,0.29939060661105904
5,GAN_CNN_e10,0.0,1.0
6,GAN_FNN_e0,0.026771302944286746,0.9994984768547432
7,GAN_FNN_e10,0.022288425466181178,0.9999886270772635
8,SMOTER_regular,0.02463541237538107,0.9895395349583305
