,Res,ksStat,pValue
0,SMOTER_bin,0.07852250585915113,0.010642313571186873
1,SMOTER_bin_t,0.09168731696328003,0.0015977886012789597
2,SMOTER_bin_r,0.11079229951427338,6.0386599036626544e-05
3,SMOTER_bin_tr,0.11686684609699513,1.870647843111127e-05
4,GAN_CNN_e100,0.9602763385146805,0.0
5,GAN_CNN_e110,0.9602763385146805,0.0
6,GAN_FNN_e100,0.04626956974873689,0.6739397327633074
7,GAN_FNN_e110,0.07940248228458653,0.08919249546353461
8,SMOTER_regular,0.016868465158756105,0.9996365558017679
